,word,freq
5776,around,1
5777,knowledgeable,1
5778,great,1
5779,feel,1
5780,couldnt,1
5781,house,1
5782,work,2
5783,better,1
5784,could,1
5785,years,1
5786,completely,1
5787,since,1
5788,going,1
5789,best_rate,1
5790,adam,1
5791,tell,1
5792,read,1
5793,nervous,1
5794,little,1
5795,afford,1
5796,anxiety,1
5797,bought,1
5798,communicating,1
5799,dream,1
5800,ease,1
5801,regret,1
5802,ten,1
5803,refinance,1
5804,thanks,1
5805,really,1
5806,concerns,1
5807,best,1
5808,make,1
5809,never,1
5810,going,1
5811,care,1
5812,customers,1
5813,always_available,1
5814,painless_possible,1
5815,nice,1
5816,pleasant,1
5817,address,1
5818,fred,2
5819,fredbestkary,1
5820,seems,1
5821,beyond,1
5822,loan,1
5823,needed,1
5824,right,1
5825,thanks,1
5826,went,1
5827,time,3
5828,took,2
5829,loan_officer,1
5830,also,1
5831,gave,1
5832,institution,1
5833,make,2
5834,quite,1
5835,options,1
5836,rate,1
5837,could,1
5838,different,1
5839,never,1
5840,additional,1
5841,kory,4
5842,nasb,1
5843,worked,1
5844,financial,2
5845,loans,1
5846,offer,1
5847,payments,1
5848,life,1
5849,read,1
5850,fact,1
5851,felt,1
5852,closing_costs,1
5853,felt_like,1
5854,based,1
5855,whatever,1
5856,upon,1
5857,understand,1
5858,choice,1
5859,explain,1
5860,conventional,1
5861,circumstances,1
5862,fully,1
5863,decision,2
5864,feel_comfortable,1
5865,approximate,1
5866,biggest,1
5867,calculate,1
5868,confirming,1
5869,cons,1
5870,klossner,1
5871,monthly,1
5872,much_lower,1
5873,opposite,1
5874,pressured,1
5875,pros,1
5876,rushed,1
5877,stars,1
5878,types,1
5879,unique,1
5880,versus,1
5881,beyond,1
5882,loan,1
5883,needed,1
5884,right,1
5885,thanks,1
5886,went,1
5887,time,3
5888,took,2
5889,loan_officer,1
5890,also,1
5891,gave,1
5892,institution,1
5893,make,2
5894,quite,1
5895,options,1
5896,rate,1
5897,could,1
5898,different,1
5899,never,1
5900,additional,1
5901,kory,4
5902,nasb,1
5903,worked,1
5904,financial,2
5905,loans,1
5906,offer,1
5907,payments,1
5908,life,1
5909,read,1
5910,fact,1
5911,felt,1
5912,closing_costs,1
5913,felt_like,1
5914,based,1
5915,whatever,1
5916,upon,1
5917,understand,1
5918,choice,1
5919,explain,1
5920,conventional,1
5921,circumstances,1
5922,fully,1
5923,decision,2
5924,feel_comfortable,1
5925,approximate,1
5926,biggest,1
5927,calculate,1
5928,confirming,1
5929,cons,1
5930,klossner,1
5931,monthly,1
5932,much_lower,1
5933,opposite,1
5934,pressured,1
5935,pros,1
5936,rushed,1
5937,stars,1
5938,types,1
5939,unique,1
5940,versus,1
5941,great_job,1
5942,move,1
5943,time,1
5944,customer_service,1
5945,pleased,1
5946,get,1
5947,told,1
5948,couldnt,1
5949,difference,1
5950,home,1
5951,house,1
5952,looking,1
5953,know,1
5954,recommend,1
5955,rate,1
5956,appraiser,1
5957,like,1
5958,aaron,4
5959,buy,2
5960,close,1
5961,interest_rate,1
5962,cost,1
5963,anyone_looking,1
5964,best_rate,1
5965,able,1
5966,wasnt,1
5967,read,1
5968,closing_date,1
5969,keep,1
5970,recommended,1
5971,made_sure,1
5972,pay,1
5973,everything_went,1
5974,cover,1
5975,extra,1
5976,aarons,1
5977,father,1
5978,fought,1
5979,planned,1
5980,rush,1
5981,thing,1
5982,worry,1
5983,professional,1
5984,highly_recommend,1
5985,loan,1
5986,saved,1
5987,less,1
5988,cant,1
5989,express,1
5990,working,1
5991,everything,1
5992,weeks,1
5993,get,1
5994,knowledgeable,1
5995,almost,1
5996,rate,1
5997,good,1
5998,lower,1
5999,aaron,1
6000,saving,1
6001,thousands,1
6002,begin,1
6003,able,2
6004,spoke,1
6005,read,1
6006,thought,1
6007,ended,1
6008,full,1
6009,month,1
6010,approvedclosed,1
6011,dollars,2
6012,happiness,1
6013,hundreds,1
6014,literally,1
6015,per,1
6016,tight,1
6017,timeline,1
6018,mortgage,1
6019,experience,1
6020,thanks,1
6021,stressful,1
6022,responsive,1
6023,everything,1
6024,really,1
6025,get,1
6026,made,1
6027,jon,1
6028,worked_hard,1
6029,someone,1
6030,approved,1
6031,side,1
6032,feel_like,1
6033,helpful,1
6034,timely,1
6035,responses,1
6036,friendly,1
6037,appreciated,1
6038,joey,1
6039,manner,1
6040,refinance,1
6041,helpful,1
6042,loan_officer,1
6043,pleased,1
6044,home,1
6045,wife,1
6046,friendly,1
6047,nasb,1
6048,chose,1
6049,joey,1
6050,hartegan,1
6051,person,1
6052,found,1
6053,highly_recommend,1
6054,ultimately,1
6055,family,1
6056,wonderful,1
6057,always,2
6058,around,1
6059,get,1
6060,say,1
6061,home,2
6062,wanted,1
6063,work,1
6064,assisted,1
6065,cannot,1
6066,new,1
6067,say_enough,1
6068,every,1
6069,nasb,1
6070,close,1
6071,interest_rate,1
6072,online,1
6073,able,1
6074,payment,1
6075,steve,4
6076,honestly,1
6077,mortgages,1
6078,anyone,1
6079,north_american,1
6080,savings,1
6081,read,1
6082,calls,1
6083,emails,1
6084,answer,1
6085,made_sure,1
6086,least,1
6087,mortgage_company,1
6088,promptly,1
6089,addition,1
6090,office,1
6091,nearly,1
6092,monthly,1
6093,much_lower,1
6094,assigned,1
6095,colleague,1
6096,currently,1
6097,jersey,1
6098,reside,1
6099,shopped,1
6100,excellent,1
6101,loan,1
6102,needs,1
6103,team,1
6104,thanks,1
6105,time,1
6106,cant,1
6107,working,1
6108,closing,1
6109,loan_officer,1
6110,extremely,1
6111,great,1
6112,well,1
6113,take,1
6114,work,1
6115,even,1
6116,recommend,1
6117,lending,1
6118,appraiser,1
6119,delays,1
6120,closed_time,1
6121,great_work,1
6122,still,1
6123,ensure,1
6124,veteran,1
6125,causing,1
6126,understood,1
6127,long,1
6128,anyone,1
6129,read,1
6130,expect,1
6131,keep,1
6132,need,1
6133,personally,1
6134,happening,1
6135,meet,1
6136,knows,1
6137,slow,1
6138,professionalism,1
6139,deadlines,1
6140,dedication,1
6141,ensured,1
6142,fellow,1
6143,honorable,1
6144,shooter,1
6145,straight,1
6146,word,1
6147,service,1
6148,experience,1
6149,loan,1
6150,past,1
6151,time,2
6152,closing,2
6153,smooth,1
6154,easy,1
6155,extremely,1
6156,lender,1
6157,want,1
6158,work,1
6159,especially,1
6160,recommend,1
6161,lenders,1
6162,nasb,2
6163,worked,1
6164,five,1
6165,loans,1
6166,nasbs,1
6167,veteran,1
6168,meet,1
6169,easily,1
6170,highly,1
6171,stars,1
6172,funds,1
6173,meets,1
6174,requirement,1
6175,understands,1
6176,service,1
6177,timely,1
6178,always,1
6179,outstanding,1
6180,beyond,1
6181,went,1
6182,making,1
6183,everything,1
6184,make,1
6185,true,1
6186,come,1
6187,went_smoothly,1
6188,calls,1
6189,hard,1
6190,make_sure,1
6191,vacation,1
6192,including,1
6193,works,1
6194,fred,2
6195,dreams,1
6196,helpful,1
6197,service,1
6198,possible,1
6199,best,1
6200,recommend,1
6201,everyone,1
6202,fast,1
6203,heartily,1
6204,helped,1
6205,needs,1
6206,thanks,1
6207,responsive,1
6208,everything,1
6209,get,1
6210,possible,1
6211,possibly,1
6212,could,2
6213,never,1
6214,aaron,1
6215,patient,1
6216,best_rate,1
6217,care,1
6218,responded,1
6219,anyone,1
6220,terms,1
6221,caring,1
6222,concern,1
6223,couldhe,1
6224,expertisei,1
6225,humanly,1
6226,individualmany,1
6227,knowledgable,1
6228,listened,1
6229,spring,1
6230,process,1
6231,thank,1
6232,extra_mile,1
6233,help,1
6234,everything,2
6235,extremely,1
6236,questions,1
6237,always,1
6238,great,1
6239,first_time,1
6240,home,1
6241,made,2
6242,wife,1
6243,cannot,1
6244,kept,1
6245,things,1
6246,friendly,1
6247,aaron,1
6248,veteran,1
6249,read,1
6250,helping,1
6251,always_available,1
6252,answer,1
6253,nothing,1
6254,front,1
6255,painless_possible,1
6256,talk,1
6257,enough,1
6258,buying,1
6259,helped,1
6260,team,1
6261,way,1
6262,loan_officer,1
6263,every_step,1
6264,amazing,1
6265,helpful,1
6266,closing,1
6267,extremely,1
6268,questions,1
6269,always,1
6270,quickly,1
6271,told,1
6272,concerns,1
6273,step,1
6274,issues,1
6275,kept,1
6276,constant,1
6277,wait,1
6278,wouldnt,1
6279,going,1
6280,came,1
6281,taken_care,1
6282,always_available,1
6283,make_sure,1
6284,contact,1
6285,happening,1
6286,trying,1
6287,exactly,1
6288,alex,1
6289,extra,1
6290,addressed,1
6291,longer,1
6292,service,1
6293,easy,1
6294,great,1
6295,pleasure_working,1
6296,lender,1
6297,couldnt,1
6298,better,1
6299,ask,1
6300,alex,1
6301,responsive,1
6302,work,1
6303,good,1
6304,surprises,1
6305,guy,1
6306,process,1
6307,smooth,1
6308,extremely,1
6309,better,1
6310,interest_rate,1
6311,surprises,1
6312,expected,1
6313,helped,1
6314,process,1
6315,responsive,1
6316,always,2
6317,around,1
6318,great,1
6319,work,1
6320,worked,1
6321,knew,1
6322,next,1
6323,exactly,1
6324,fred,1
6325,schedule,1
6326,person,2
6327,working,1
6328,heart,1
6329,interest,1
6330,worked,1
6331,name,1
6332,customers,1
6333,hard,1
6334,honest,1
6335,commission,1
6336,andrew,1
6337,leehy,1
6338,highly_recommend,1
6339,loan,1
6340,knowledgeable,1
6341,house,1
6342,work,1
6343,day,1
6344,closed_time,1
6345,days,1
6346,awesome,1
6347,quick_respond,1
6348,calls,1
6349,contract,1
6350,emails,1
6351,made_sure,1
6352,stayed,1
6353,put,1
6354,fred,2
6355,field,1
6356,track,1
6357,business,1
6358,people,1
6359,great,1
6360,real,2
6361,pleasure,1
6362,fine,1
6363,talk,1
6364,traditional,1
6365,values,1
6366,walks,1
6367,process,1
6368,knowledgeable,1
6369,great,1
6370,also,1
6371,true,1
6372,positive,1
6373,throughout,1
6374,never,1
6375,sense,1
6376,trusted,1
6377,refinancing,1
6378,failed,1
6379,joey,1
6380,accessible,1
6381,attitude,1
6382,complex,1
6383,functionary,1
6384,humor,1
6385,judgment,1
6386,maintained,1
6387,paperworki,1
6388,partner,1
6389,process,1
6390,mortgage,1
6391,loan,1
6392,customer_service,1
6393,loan_officer,1
6394,business,1
6395,company,1
6396,people,1
6397,recommend,1
6398,trusted,1
6399,ive,1
6400,exceeded_expectations,1
6401,used,1
6402,knowledge,1
6403,local,1
6404,dont,1
6405,friend,1
6406,mortgage_company,1
6407,involved,1
6408,jeremy,2
6409,consider,1
6410,hesitant,1
6411,nonlocal,1
6412,previously,1
6413,usually,1
6414,process,1
6415,mortgage,1
6416,loan,1
6417,customer_service,1
6418,loan_officer,1
6419,business,1
6420,company,1
6421,people,1
6422,recommend,1
6423,trusted,1
6424,ive,1
6425,exceeded_expectations,1
6426,used,1
6427,knowledge,1
6428,local,1
6429,dont,1
6430,friend,1
6431,mortgage_company,1
6432,involved,1
6433,jeremy,2
6434,consider,1
6435,hesitant,1
6436,nonlocal,1
6437,previously,1
6438,usually,1
6439,went,1
6440,closing,1
6441,done,2
6442,got,1
6443,get,1
6444,couldnt,2
6445,even,1
6446,things,1
6447,day,1
6448,got_done,1
6449,great_work,1
6450,steve,2
6451,supervisor,1
6452,others,1
6453,recommended,1
6454,friend,1
6455,glad,1
6456,professional,1
6457,customer,1
6458,oriented,1
6459,move,1
6460,highly_recommend,1
6461,cant,1
6462,responsive,1
6463,questions,1
6464,house,1
6465,many,2
6466,years,1
6467,patient,1
6468,steve,1
6469,big,1
6470,enough,1
6471,highly,1
6472,bought,1
6473,havent,1
6474,praise,1
6475,process,1
6476,mortgage,1
6477,service,1
6478,loan,5
6479,customer_service,1
6480,closing,1
6481,everything,1
6482,email,1
6483,using,1
6484,another,1
6485,business,1
6486,sell,1
6487,told,1
6488,first,2
6489,made,1
6490,last,1
6491,said,2
6492,specifically,1
6493,complete,1
6494,every,1
6495,never,1
6496,request,1
6497,changed,1
6498,charge,1
6499,call,1
6500,hung,1
6501,nasb,2
6502,two,1
6503,change,1
6504,years,1
6505,called,1
6506,website,2
6507,banks,2
6508,received,1
6509,various,1
6510,spoke,1
6511,account,3
6512,actually,1
6513,adjust,1
6514,adjusted,1
6515,agent,2
6516,amount,3
6517,apply,1
6518,automatic_payments,2
6519,automatically,2
6520,balance,1
6521,capable,1
6522,clunky,1
6523,confirmation,1
6524,credit_counseling,2
6525,debit,1
6526,debited,2
6527,default_department,2
6528,deficiency,2
6529,department,1
6530,double,1
6531,earlier,1
6532,error,1
6533,escrow,1
6534,experienced,1
6535,external,1
6536,however,1
6537,incompetence,1
6538,instructed,1
6539,intuitive,1
6540,late,1
6541,letter,3
6542,mail,1
6543,man,1
6544,messages,1
6545,minutes,1
6546,months,1
6547,nasbs,2
6548,old,1
6549,payment,2
6550,payments,2
6551,performing,1
6552,problem,1
6553,provide,1
6554,record,1
6555,representative,1
6556,rude,2
6557,scheduled,1
6558,second,1
6559,sent,3
6560,services,1
6561,servicing,3
6562,set,2
6563,show,1
6564,showed,1
6565,showing,1
6566,socalled,1
6567,span,1
6568,suggested,1
6569,system,1
6570,telling,1
6571,total,1
6572,unlike,2
6573,used,1
6574,veteran,1
6575,voice,1
6576,weeks_later,1
6577,went_smoothly,1
6578,woman,1
6579,read,1
6580,anythingafter,1
6581,currenttwo,1
6582,debitednasb,1
6583,disasteri,1
6584,entriesfor,1
6585,much,1
6586,experience,1
6587,less,1
6588,everything,1
6589,purchase,1
6590,recommend,1
6591,new_home,1
6592,never,1
6593,wouldnt,1
6594,accepted,1
6595,doghouse,1
6596,errors,1
6597,imaginable,1
6598,miserable,1
6599,purchasing,1
6600,responsibility,1
6601,screwed,1
6602,process,2
6603,refinance,1
6604,thank,1
6605,mortgage,1
6606,loan,1
6607,happy,1
6608,loan_officer,1
6609,done,1
6610,email,1
6611,sure,1
6612,people,1
6613,told,1
6614,communicate,1
6615,werent,1
6616,also,1
6617,didnt,1
6618,house,2
6619,even,1
6620,recommend,1
6621,end,1
6622,appraiser,1
6623,could,1
6624,documents,1
6625,never,1
6626,good,1
6627,lower,1
6628,sign,1
6629,nasb,1
6630,two,1
6631,comps,1
6632,look,1
6633,called,1
6634,current,1
6635,talking,1
6636,used,1
6637,actual,1
6638,already,1
6639,appraise,1
6640,appraising,1
6641,causing,1
6642,committed,2
6643,communicated,1
6644,competent,1
6645,contacted,2
6646,disorganized,1
6647,expired,1
6648,forgot,1
6649,goodness,1
6650,idea,1
6651,items,1
6652,kang,1
6653,notary,1
6654,notifications,1
6655,pictures,1
6656,poor,3
6657,poor_communication,2
6658,problems,1
6659,questioned,2
6660,rate_lock_expired,1
6661,refinancing,1
6662,settlement,1
6663,settling,1
6664,several_times,1
6665,steer_clear,1
6666,steve,1
6667,sweet,1
6668,twice,1
6669,unless,1
6670,within_minutes,1
6671,read,1
6672,process,2
6673,refinance,1
6674,thank,1
6675,mortgage,1
6676,loan,1
6677,happy,1
6678,loan_officer,2
6679,done,1
6680,email,1
6681,sure,1
6682,people,1
6683,told,1
6684,communicate,1
6685,werent,2
6686,also,1
6687,house,1
6688,even,1
6689,recommend,1
6690,appraiser,1
6691,could,1
6692,documents,1
6693,never,1
6694,good,1
6695,lower,1
6696,sign,1
6697,nasb,1
6698,two,1
6699,comps,1
6700,look,1
6701,called,1
6702,current,1
6703,talking,1
6704,used,1
6705,actual,1
6706,already,1
6707,appraise,1
6708,causing,1
6709,committed,2
6710,communicated,1
6711,competent,1
6712,contacted,2
6713,disorganized,1
6714,expired,1
6715,forgot,1
6716,goodness,1
6717,idea,1
6718,items,1
6719,notary,1
6720,notifications,1
6721,pictures,1
6722,poor,3
6723,poor_communication,2
6724,problems,1
6725,questioned,2
6726,rate_lock_expired,1
6727,refinancing,1
6728,settlement,1
6729,settling,1
6730,several_times,1
6731,steer_clear,1
6732,steve,1
6733,sweet,1
6734,twice,1
6735,unless,1
6736,within_minutes,1
6737,read,1
6738,interested,1
6739,loan,1
6740,company,1
6741,possible,1
6742,made,1
6743,want,1
6744,even,1
6745,things,1
6746,credit_card,1
6747,due,1
6748,years,1
6749,called,2
6750,going,1
6751,earlier,1
6752,problem,1
6753,several_times,1
6754,busness,1
6755,emailed,1
6756,fro,1
6757,must,1
6758,never_heard,1
6759,nick,2
6760,response,3
6761,started_refinance,1
6762,supervisor,1
6763,understood,1
6764,read,1
6765,higher,1
6766,point,1
6767,fees,1
6768,interest_rate,1
6769,someone,1
6770,explain,1
6771,apr,1
6772,process,3
6773,professional,1
6774,mortgage,1
6775,experience,1
6776,loan,3
6777,needed,1
6778,beginning,1
6779,started,1
6780,time,2
6781,provided,1
6782,conversation,1
6783,back,1
6784,done,1
6785,everything,1
6786,closed,1
6787,email,2
6788,later,1
6789,questions,1
6790,weeks,2
6791,another,1
6792,get,1
6793,one,1
6794,say,1
6795,told,1
6796,application,1
6797,great,2
6798,first,1
6799,well,1
6800,deal,1
6801,didnt,1
6802,home,1
6803,made,2
6804,quite,1
6805,wife,1
6806,work,1
6807,cannot,1
6808,kept,2
6809,rectify,1
6810,things,2
6811,rate,1
6812,said,1
6813,ask,3
6814,complete,1
6815,could,1
6816,day,1
6817,different,1
6818,every,3
6819,never,1
6820,request,1
6821,times,2
6822,worst,1
6823,additional,2
6824,happened,1
6825,lower,1
6826,friendly,1
6827,properties,1
6828,close,2
6829,several,2
6830,ready,1
6831,within,1
6832,banks,1
6833,received,1
6834,old,1
6835,problem,2
6836,second,1
6837,sent,1
6838,weeks_later,2
6839,asked,1
6840,assurance,1
6841,assure,1
6842,broken,1
6843,care,1
6844,clearly,1
6845,closed_weeks,1
6846,complained,1
6847,complaints,1
6848,completed,1
6849,count,1
6850,country,1
6851,customers,3
6852,departure,1
6853,depending,1
6854,disrespect,1
6855,documentation,3
6856,doesnt,1
6857,donna,6
6858,earlier_documentation,2
6859,example,1
6860,explained,2
6861,finally,1
6862,hadnt,1
6863,happen,1
6864,hard_get,1
6865,honestly,1
6866,hours,1
6867,imagine,1
6868,incompetent,1
6869,initial,1
6870,ive_ever,1
6871,justified,1
6872,life,1
6873,long,1
6874,mortgages,1
6875,occasion,1
6876,owe,1
6877,owned,1
6878,patterns,1
6879,promise,3
6880,promises,1
6881,pushed,1
6882,quick_respond,1
6883,recured,1
6884,rep,1
6885,repeats,1
6886,requests,1
6887,respectful,1
6888,respond,1
6889,responded,1
6890,single,2
6891,someone,1
6892,something,1
6893,sorry,1
6894,sounded,1
6895,star,1
6896,taken,1
6897,tell,1
6898,traveling,1
6899,treats,1
6900,unable,1
6901,unfold,1
6902,unwilling,1
6903,violated,1
6904,wasnt,1
6905,wifes,1
6906,wished,1
6907,read,1
6908,process,2
